Datum;Timer;RPM;RPS;I;U;P;R
25.9.2016 13:34:19;148.870478;34.05;0.5675;;;;
25.9.2016 13:34:19;149.670893;32.55;0.5425;;;;
25.9.2016 13:34:20;150.471299;33.15;0.5525;;;;
25.9.2016 13:34:21;151.271704;32.55;0.5425;;;;
25.9.2016 13:34:22;152.72119;32.25;0.5375;;;;
25.9.2016 13:34:23;152.872528;31.2;0.52;;;;
25.9.2016 13:34:23;153.672931;31.35;0.5225;;;;
25.9.2016 13:34:24;154.473341;30.9;0.515;;;;
25.9.2016 13:34:25;155.273747;30;0.5;;;;
25.9.2016 13:34:26;156.74138;30;0.5;;;;
25.9.2016 13:34:27;156.874523;29.55;0.4925;;;;
25.9.2016 13:34:27;157.674892;29.25;0.4875;;;;
25.9.2016 13:34:28;158.475259;28.2;0.47;;;;
25.9.2016 13:34:29;159.275663;28.05;0.4675;;;;
25.9.2016 13:34:30;160.76054;27.9;0.465;;;;
25.9.2016 13:34:31;160.876557;27.3;0.455;;;;
25.9.2016 13:34:31;161.676904;27;0.45;;;;
25.9.2016 13:34:32;162.477131;26.55;0.4425;;;;
25.9.2016 13:34:33;163.277388;26.1;0.435;;;;
25.9.2016 13:34:34;164.77668;25.8;0.43;;;;
25.9.2016 13:34:35;164.878028;25.35;0.4225;;;;
25.9.2016 13:34:35;165.678362;24.9;0.415;;;;
25.9.2016 13:34:36;166.478620;24.45;0.4075;;;;
25.9.2016 13:34:37;167.278875;24.15;0.4025;;;;
25.9.2016 13:34:38;168.79122;23.55;0.3925;;;;
25.9.2016 13:34:39;168.879455;23.4;0.39;;;;
25.9.2016 13:34:39;169.679883;22.95;0.3825;;;;
25.9.2016 13:34:40;170.480279;22.5;0.375;;;;
25.9.2016 13:34:41;171.280684;22.05;0.3675;;;;
25.9.2016 13:34:42;172.81078;21.9;0.365;;;;
25.9.2016 13:34:43;172.881352;21.45;0.3575;;;;
25.9.2016 13:34:43;173.681639;21;0.35;;;;
25.9.2016 13:34:44;174.482061;20.7;0.345;;;;
25.9.2016 13:34:45;175.282429;20.25;0.3375;;;;
25.9.2016 13:34:46;176.82835;20.1;0.335;;;;
25.9.2016 13:34:47;176.883258;19.5;0.325;;;;
25.9.2016 13:34:47;177.683677;19.2;0.32;;;;
25.9.2016 13:34:48;178.484089;18.9;0.315;;;;
25.9.2016 13:34:49;179.284487;18.6;0.31;;;;
25.9.2016 13:34:50;180.84875;18.15;0.3025;;;;
25.9.2016 13:34:51;180.885155;17.85;0.2975;;;;
25.9.2016 13:34:51;181.685420;17.4;0.29;;;;
25.9.2016 13:34:52;182.485689;17.1;0.285;;;;
25.9.2016 13:34:53;183.285914;16.8;0.28;;;;
25.9.2016 13:34:54;184.86196;16.35;0.2725;;;;
25.9.2016 13:34:55;184.886688;16.05;0.2675;;;;
25.9.2016 13:34:55;185.687104;15.75;0.2625;;;;
25.9.2016 13:34:56;186.487537;15.45;0.2575;;;;
25.9.2016 13:34:57;187.287945;15;0.25;;;;
25.9.2016 13:34:58;188.88342;14.55;0.2425;;;;
25.9.2016 13:34:59;188.888756;14.4;0.24;;;;
25.9.2016 13:34:59;189.689157;13.95;0.2325;;;;
25.9.2016 13:35:0;190.489556;13.65;0.2275;;;;
25.9.2016 13:35:1;191.289965;13.35;0.2225;;;;
25.9.2016 13:35:2;192.90378;13.05;0.2175;;;;
25.9.2016 13:35:3;192.890797;12.6;0.21;;;;
25.9.2016 13:35:3;193.691212;12.15;0.2025;;;;
25.9.2016 13:35:4;194.491613;11.55;0.1925;;;;
25.9.2016 13:35:5;195.292008;11.25;0.1875;;;;
25.9.2016 13:35:6;196.92418;10.8;0.18;;;;
25.9.2016 13:35:7;196.892831;10.35;0.1725;;;;
25.9.2016 13:35:7;197.693240;10.05;0.1675;;;;
25.9.2016 13:35:8;198.493631;9.75;0.1625;;;;
25.9.2016 13:35:9;199.294031;9.45;0.1575;;;;
25.9.2016 13:35:10;200.94441;9.15;0.1525;;;;
25.9.2016 13:35:11;200.894832;8.7;0.145;;;;
25.9.2016 13:35:11;201.695226;8.4;0.14;;;;
25.9.2016 13:35:12;202.495628;8.25;0.1375;;;;
25.9.2016 13:35:13;203.296016;7.65;0.1275;;;;
25.9.2016 13:35:14;204.96463;7.35;0.1225;;;;
25.9.2016 13:35:15;204.896885;7.05;0.1175;;;;
25.9.2016 13:35:15;205.697284;6.75;0.1125;;;;
25.9.2016 13:35:16;206.497676;6.3;0.105;;;;
25.9.2016 13:35:17;207.298061;6;0.1;;;;
25.9.2016 13:35:18;208.98459;5.7;0.095;;;;
25.9.2016 13:35:19;208.898844;5.4;0.09;;;;
25.9.2016 13:35:19;209.699235;4.95;0.0825;;;;
25.9.2016 13:35:20;210.499638;4.65;0.0775;;;;
25.9.2016 13:35:21;211.300028;4.2;0.07;;;;
25.9.2016 13:35:22;212.100419;3.9;0.065;;;;
25.9.2016 13:35:23;212.900811;3.45;0.0575;;;;
25.9.2016 13:35:23;213.701202;3.15;0.0525;;;;
25.9.2016 13:35:24;214.501595;2.85;0.0475;;;;
25.9.2016 13:35:25;215.301989;2.4;0.04;;;;
25.9.2016 13:35:26;216.102394;1.95;0.0325;;;;
25.9.2016 13:35:27;216.902814;1.5;0.025;;;;
25.9.2016 13:35:27;217.703206;1.2;0.02;;;;
25.9.2016 13:35:28;218.503605;0.75;0.0125;;;;
25.9.2016 13:35:29;219.303987;0.45;0.0075;;;;
25.9.2016 13:35:30;220.104394;0;0;;;;
25.9.2016 13:35:31;220.904789;0;0;;;;
25.9.2016 13:35:31;221.705261;0;0;;;;
25.9.2016 13:35:32;222.505654;0;0;;;;
25.9.2016 13:35:33;223.306040;0;0;;;;
25.9.2016 13:35:34;224.106403;0;0;;;;
25.9.2016 13:35:35;224.906804;0.3;0.005;;;;
25.9.2016 13:35:35;225.707171;69.75;1.1625;;;;
25.9.2016 13:35:36;226.507578;84.45;1.4075;;;;
25.9.2016 13:35:37;227.307989;83.7;1.395;;;;
25.9.2016 13:35:38;228.108399;81.45;1.3575;;;;
25.9.2016 13:35:39;228.908821;81.75;1.3625;;;;
25.9.2016 13:35:39;229.709210;80.85;1.3475;;;;
25.9.2016 13:35:40;230.509595;79.95;1.3325;;;;
25.9.2016 13:35:41;231.309984;77.55;1.2925;;;;
25.9.2016 13:35:42;232.110382;78.3;1.305;;;;
25.9.2016 13:35:43;232.910778;77.4;1.29;;;;
25.9.2016 13:35:43;233.711189;76.65;1.2775;;;;
25.9.2016 13:35:44;234.511605;74.25;1.2375;;;;
25.9.2016 13:35:45;235.312001;75;1.25;;;;
25.9.2016 13:35:46;236.112396;73.8;1.23;;;;
25.9.2016 13:35:47;236.912796;73.2;1.22;;;;
25.9.2016 13:35:47;237.713191;70.65;1.1775;;;;
25.9.2016 13:35:48;238.513591;71.4;1.19;;;;
25.9.2016 13:35:49;239.313989;70.95;1.1825;;;;
25.9.2016 13:35:50;240.114431;69;1.15;;;;
25.9.2016 13:35:51;240.914705;69.3;1.155;;;;
25.9.2016 13:35:51;241.714982;68.55;1.1425;;;;
25.9.2016 13:35:52;242.515246;67.8;1.13;;;;
25.9.2016 13:35:53;243.315507;66;1.1;;;;
25.9.2016 13:35:54;244.115778;66.3;1.105;;;;
25.9.2016 13:35:55;244.916180;65.55;1.0925;;;;
25.9.2016 13:35:55;245.716657;64.8;1.08;;;;
25.9.2016 13:35:56;246.517076;62.25;1.0375;;;;
25.9.2016 13:35:57;247.317469;63.3;1.055;;;;
25.9.2016 13:35:58;248.117845;62.7;1.045;;;;
25.9.2016 13:35:59;248.918238;61.95;1.0325;;;;
25.9.2016 13:35:59;249.718624;60;1;;;;
25.9.2016 13:36:0;250.518879;60.75;1.0125;;;;
25.9.2016 13:36:1;251.319138;59.4;0.99;;;;
25.9.2016 13:36:2;252.119379;59.25;0.9875;;;;
25.9.2016 13:36:3;252.919659;57.75;0.9625;;;;
25.9.2016 13:36:3;253.719936;58.05;0.9675;;;;
25.9.2016 13:36:4;254.520326;57.3;0.955;;;;
25.9.2016 13:36:5;255.320730;55.95;0.9325;;;;
25.9.2016 13:36:6;256.121124;56.1;0.935;;;;
25.9.2016 13:36:7;256.921529;55.35;0.9225;;;;
25.9.2016 13:36:7;257.721937;54.9;0.915;;;;
25.9.2016 13:36:8;258.522354;53.7;0.895;;;;
25.9.2016 13:36:9;259.322753;53.7;0.895;;;;
25.9.2016 13:36:10;260.123152;52.65;0.8775;;;;
25.9.2016 13:36:11;260.923549;52.5;0.875;;;;
25.9.2016 13:36:11;261.723929;50.7;0.845;;;;
25.9.2016 13:36:12;262.524191;51.15;0.8525;;;;
25.9.2016 13:36:13;263.324447;50.7;0.845;;;;
25.9.2016 13:36:14;264.124726;49.95;0.8325;;;;
25.9.2016 13:36:15;264.925148;48.6;0.81;;;;
25.9.2016 13:36:15;265.725572;48.75;0.8125;;;;
25.9.2016 13:36:16;266.525976;48.15;0.8025;;;;
25.9.2016 13:36:17;267.326356;47.55;0.7925;;;;
25.9.2016 13:36:18;268.126839;46.35;0.7725;;;;
25.9.2016 13:36:19;268.927263;46.5;0.775;;;;
25.9.2016 13:36:19;269.727643;45.9;0.765;;;;
25.9.2016 13:36:20;270.527998;44.85;0.7475;;;;
25.9.2016 13:36:21;271.328370;44.85;0.7475;;;;
25.9.2016 13:36:22;272.128768;44.4;0.74;;;;
25.9.2016 13:36:23;272.929165;43.95;0.7325;;;;
25.9.2016 13:36:23;273.729575;42.9;0.715;;;;
25.9.2016 13:36:24;274.529988;42.9;0.715;;;;
25.9.2016 13:36:25;275.330382;42.3;0.705;;;;
25.9.2016 13:36:26;276.130791;41.85;0.6975;;;;
25.9.2016 13:36:27;276.931217;40.5;0.675;;;;
25.9.2016 13:36:27;277.731622;40.65;0.6775;;;;
25.9.2016 13:36:28;278.531993;40.35;0.6725;;;;
25.9.2016 13:36:29;279.332400;39.75;0.6625;;;;
25.9.2016 13:36:30;280.132806;38.7;0.645;;;;
25.9.2016 13:36:31;280.933220;38.85;0.6475;;;;
25.9.2016 13:36:31;281.733619;38.4;0.64;;;;
25.9.2016 13:36:32;282.534032;37.35;0.6225;;;;
25.9.2016 13:36:33;283.334428;37.35;0.6225;;;;
25.9.2016 13:36:34;284.134834;36.9;0.615;;;;
25.9.2016 13:36:35;284.935236;36.45;0.6075;;;;
25.9.2016 13:36:35;285.735616;35.55;0.5925;;;;
25.9.2016 13:36:36;286.535891;35.55;0.5925;;;;
25.9.2016 13:36:37;287.336154;34.95;0.5825;;;;
