Datum;Timer;RPM;RPS;I;U;P;R
25.9.2016 14:56:3;17.557176;36;0.6;;;;
25.9.2016 14:56:3;17.657501;34.8;0.58;;;;
25.9.2016 14:56:3;17.757843;36;0.6;;;;
25.9.2016 14:56:3;17.858235;34.8;0.58;;;;
25.9.2016 14:56:4;17.958614;34.8;0.58;;;;
25.9.2016 14:56:4;18.58992;34.8;0.58;;;;
25.9.2016 14:56:4;18.159381;36;0.6;;;;
25.9.2016 14:56:4;18.259720;34.8;0.58;;;;
25.9.2016 14:56:4;18.360014;34.8;0.58;;;;
25.9.2016 14:56:4;18.460378;34.8;0.58;;;;
25.9.2016 14:56:4;18.560758;34.8;0.58;;;;
25.9.2016 14:56:4;18.661137;34.8;0.58;;;;
25.9.2016 14:56:4;18.761516;34.8;0.58;;;;
25.9.2016 14:56:4;18.861896;34.8;0.58;;;;
25.9.2016 14:56:5;18.962268;34.8;0.58;;;;
25.9.2016 14:56:5;19.62641;34.8;0.58;;;;
25.9.2016 14:56:5;19.163021;33.6;0.56;;;;
25.9.2016 14:56:5;19.263401;34.8;0.58;;;;
25.9.2016 14:56:5;19.363781;34.8;0.58;;;;
25.9.2016 14:56:5;19.464160;33.6;0.56;;;;
25.9.2016 14:56:5;19.564522;34.8;0.58;;;;
25.9.2016 14:56:5;19.664893;33.6;0.56;;;;
25.9.2016 14:56:5;19.765268;34.8;0.58;;;;
25.9.2016 14:56:5;19.865640;33.6;0.56;;;;
25.9.2016 14:56:6;19.966013;33.6;0.56;;;;
25.9.2016 14:56:6;20.66403;34.8;0.58;;;;
25.9.2016 14:56:6;20.166849;33.6;0.56;;;;
25.9.2016 14:56:6;20.267225;33.6;0.56;;;;
25.9.2016 14:56:6;20.367605;34.8;0.58;;;;
25.9.2016 14:56:6;20.467976;33.6;0.56;;;;
25.9.2016 14:56:6;20.568351;33.6;0.56;;;;
25.9.2016 14:56:6;20.668711;33.6;0.56;;;;
25.9.2016 14:56:6;20.769082;33.6;0.56;;;;
25.9.2016 14:56:6;20.869454;33.6;0.56;;;;
25.9.2016 14:56:7;20.969839;33.6;0.56;;;;
25.9.2016 14:56:7;21.70277;33.6;0.56;;;;
25.9.2016 14:56:7;21.170617;32.4;0.54;;;;
25.9.2016 14:56:7;21.270939;33.6;0.56;;;;
25.9.2016 14:56:7;21.371282;33.6;0.56;;;;
25.9.2016 14:56:7;21.471662;32.4;0.54;;;;
25.9.2016 14:56:7;21.572047;33.6;0.56;;;;
25.9.2016 14:56:7;21.672433;33.6;0.56;;;;
25.9.2016 14:56:7;21.772761;32.4;0.54;;;;
25.9.2016 14:56:7;21.873081;33.6;0.56;;;;
25.9.2016 14:56:8;21.973415;32.4;0.54;;;;
25.9.2016 14:56:8;22.73751;32.4;0.54;;;;
25.9.2016 14:56:8;22.174090;32.4;0.54;;;;
25.9.2016 14:56:8;22.274418;32.4;0.54;;;;
25.9.2016 14:56:8;22.374739;32.4;0.54;;;;
25.9.2016 14:56:8;22.475069;33.6;0.56;;;;
25.9.2016 14:56:8;22.575422;32.4;0.54;;;;
25.9.2016 14:56:8;22.675745;32.4;0.54;;;;
25.9.2016 14:56:8;22.776075;32.4;0.54;;;;
25.9.2016 14:56:8;22.876404;32.4;0.54;;;;
25.9.2016 14:56:9;22.976735;32.4;0.54;;;;
25.9.2016 14:56:9;23.77061;32.4;0.54;;;;
25.9.2016 14:56:9;23.177422;32.4;0.54;;;;
25.9.2016 14:56:9;23.277779;32.4;0.54;;;;
25.9.2016 14:56:9;23.378160;31.2;0.52;;;;
25.9.2016 14:56:9;23.478535;32.4;0.54;;;;
25.9.2016 14:56:9;23.578912;32.4;0.54;;;;
25.9.2016 14:56:9;23.679285;31.2;0.52;;;;
25.9.2016 14:56:9;23.779658;32.4;0.54;;;;
25.9.2016 14:56:9;23.879991;32.4;0.54;;;;
25.9.2016 14:56:10;23.980407;31.2;0.52;;;;
25.9.2016 14:56:10;24.80743;32.4;0.54;;;;
25.9.2016 14:56:10;24.181066;31.2;0.52;;;;
25.9.2016 14:56:10;24.281377;32.4;0.54;;;;
25.9.2016 14:56:10;24.381645;31.2;0.52;;;;
25.9.2016 14:56:10;24.481933;31.2;0.52;;;;
25.9.2016 14:56:10;24.582246;31.2;0.52;;;;
25.9.2016 14:56:10;24.682572;32.4;0.54;;;;
25.9.2016 14:56:10;24.782895;31.2;0.52;;;;
25.9.2016 14:56:10;24.883224;31.2;0.52;;;;
25.9.2016 14:56:11;24.983547;31.2;0.52;;;;
25.9.2016 14:56:11;25.83869;31.2;0.52;;;;
25.9.2016 14:56:11;25.184200;31.2;0.52;;;;
25.9.2016 14:56:11;25.284576;31.2;0.52;;;;
25.9.2016 14:56:11;25.384957;30;0.5;;;;
25.9.2016 14:56:11;25.485329;31.2;0.52;;;;
25.9.2016 14:56:11;25.585704;31.2;0.52;;;;
25.9.2016 14:56:11;25.686085;31.2;0.52;;;;
25.9.2016 14:56:11;25.786459;30;0.5;;;;
25.9.2016 14:56:11;25.886831;31.2;0.52;;;;
25.9.2016 14:56:12;25.987209;31.2;0.52;;;;
25.9.2016 14:56:12;26.87604;30;0.5;;;;
25.9.2016 14:56:12;26.188003;31.2;0.52;;;;
25.9.2016 14:56:12;26.288335;30;0.5;;;;
25.9.2016 14:56:12;26.388652;31.2;0.52;;;;
25.9.2016 14:56:12;26.488986;30;0.5;;;;
25.9.2016 14:56:12;26.589302;30;0.5;;;;
25.9.2016 14:56:12;26.689611;31.2;0.52;;;;
25.9.2016 14:56:12;26.789936;30;0.5;;;;
25.9.2016 14:56:12;26.890371;30;0.5;;;;
25.9.2016 14:56:13;26.990701;30;0.5;;;;
25.9.2016 14:56:13;27.91031;30;0.5;;;;
25.9.2016 14:56:13;27.191350;30;0.5;;;;
25.9.2016 14:56:13;27.291673;30;0.5;;;;
25.9.2016 14:56:13;27.391992;30;0.5;;;;
25.9.2016 14:56:13;27.492311;30;0.5;;;;
25.9.2016 14:56:13;27.592634;30;0.5;;;;
25.9.2016 14:56:13;27.692954;30;0.5;;;;
25.9.2016 14:56:13;27.793283;30;0.5;;;;
25.9.2016 14:56:13;27.893606;30;0.5;;;;
25.9.2016 14:56:14;27.993927;28.8;0.48;;;;
25.9.2016 14:56:14;28.94247;30;0.5;;;;
25.9.2016 14:56:14;28.194564;30;0.5;;;;
25.9.2016 14:56:14;28.294876;28.8;0.48;;;;
25.9.2016 14:56:14;28.395208;30;0.5;;;;
25.9.2016 14:56:14;28.495567;28.8;0.48;;;;
25.9.2016 14:56:14;28.595921;30;0.5;;;;
25.9.2016 14:56:14;28.696269;28.8;0.48;;;;
25.9.2016 14:56:14;28.796627;28.8;0.48;;;;
25.9.2016 14:56:14;28.896986;30;0.5;;;;
25.9.2016 14:56:15;28.997358;28.8;0.48;;;;
25.9.2016 14:56:15;29.97712;28.8;0.48;;;;
25.9.2016 14:56:15;29.198066;28.8;0.48;;;;
25.9.2016 14:56:15;29.298421;28.8;0.48;;;;
25.9.2016 14:56:15;29.398779;28.8;0.48;;;;
25.9.2016 14:56:15;29.499135;28.8;0.48;;;;
25.9.2016 14:56:15;29.599485;28.8;0.48;;;;
25.9.2016 14:56:15;29.699841;28.8;0.48;;;;
25.9.2016 14:56:15;29.800257;28.8;0.48;;;;
25.9.2016 14:56:15;29.900610;28.8;0.48;;;;
25.9.2016 14:56:16;30.1041;28.8;0.48;;;;
25.9.2016 14:56:16;30.101398;28.8;0.48;;;;
25.9.2016 14:56:16;30.201757;28.8;0.48;;;;
25.9.2016 14:56:16;30.302120;27.6;0.46;;;;
25.9.2016 14:56:16;30.402475;28.8;0.48;;;;
25.9.2016 14:56:16;30.502844;28.8;0.48;;;;
25.9.2016 14:56:16;30.603226;27.6;0.46;;;;
25.9.2016 14:56:16;30.703560;28.8;0.48;;;;
25.9.2016 14:56:16;30.803898;27.6;0.46;;;;
25.9.2016 14:56:16;30.904270;28.8;0.48;;;;
25.9.2016 14:56:17;31.4645;27.6;0.46;;;;
25.9.2016 14:56:17;31.105015;27.6;0.46;;;;
25.9.2016 14:56:17;31.205397;27.6;0.46;;;;
25.9.2016 14:56:17;31.305785;27.6;0.46;;;;
25.9.2016 14:56:17;31.406142;27.6;0.46;;;;
25.9.2016 14:56:17;31.506508;27.6;0.46;;;;
25.9.2016 14:56:17;31.606891;27.6;0.46;;;;
25.9.2016 14:56:17;31.707223;27.6;0.46;;;;
25.9.2016 14:56:17;31.807554;27.6;0.46;;;;
25.9.2016 14:56:17;31.907892;27.6;0.46;;;;
25.9.2016 14:56:18;32.8224;27.6;0.46;;;;
25.9.2016 14:56:18;32.108549;27.6;0.46;;;;
25.9.2016 14:56:18;32.208872;27.6;0.46;;;;
25.9.2016 14:56:18;32.309196;27.6;0.46;;;;
25.9.2016 14:56:18;32.409519;26.4;0.44;;;;
25.9.2016 14:56:18;32.509853;27.6;0.46;;;;
25.9.2016 14:56:18;32.610269;27.6;0.46;;;;
25.9.2016 14:56:18;32.710604;27.6;0.46;;;;
25.9.2016 14:56:18;32.810938;26.4;0.44;;;;
25.9.2016 14:56:18;32.911267;27.6;0.46;;;;
25.9.2016 14:56:19;33.11596;26.4;0.44;;;;
25.9.2016 14:56:19;33.111922;27.6;0.46;;;;
25.9.2016 14:56:19;33.212255;26.4;0.44;;;;
25.9.2016 14:56:19;33.312581;27.6;0.46;;;;
25.9.2016 14:56:19;33.412905;26.4;0.44;;;;
25.9.2016 14:56:19;33.513231;27.6;0.46;;;;
25.9.2016 14:56:19;33.613557;26.4;0.44;;;;
25.9.2016 14:56:19;33.713884;26.4;0.44;;;;
25.9.2016 14:56:19;33.814212;26.4;0.44;;;;
25.9.2016 14:56:19;33.914540;27.6;0.46;;;;
25.9.2016 14:56:20;34.14861;26.4;0.44;;;;
25.9.2016 14:56:20;34.115186;26.4;0.44;;;;
25.9.2016 14:56:20;34.215507;26.4;0.44;;;;
25.9.2016 14:56:20;34.315828;26.4;0.44;;;;
25.9.2016 14:56:20;34.416149;26.4;0.44;;;;
25.9.2016 14:56:20;34.516475;26.4;0.44;;;;
25.9.2016 14:56:20;34.616800;26.4;0.44;;;;
25.9.2016 14:56:20;34.717120;26.4;0.44;;;;
25.9.2016 14:56:20;34.817454;25.2;0.42;;;;
25.9.2016 14:56:20;34.917827;25.2;0.42;;;;
25.9.2016 14:56:21;35.18206;26.4;0.44;;;;
25.9.2016 14:56:21;35.118579;26.4;0.44;;;;
25.9.2016 14:56:21;35.218960;25.2;0.42;;;;
25.9.2016 14:56:21;35.319329;26.4;0.44;;;;
25.9.2016 14:56:21;35.419708;26.4;0.44;;;;
25.9.2016 14:56:21;35.520128;25.2;0.42;;;;
25.9.2016 14:56:21;35.620505;26.4;0.44;;;;
25.9.2016 14:56:21;35.720881;25.2;0.42;;;;
25.9.2016 14:56:21;35.821267;25.2;0.42;;;;
25.9.2016 14:56:21;35.921638;26.4;0.44;;;;
25.9.2016 14:56:22;36.21983;25.2;0.42;;;;
25.9.2016 14:56:22;36.122356;25.2;0.42;;;;
25.9.2016 14:56:22;36.222726;26.4;0.44;;;;
25.9.2016 14:56:22;36.323110;25.2;0.42;;;;
25.9.2016 14:56:22;36.423496;25.2;0.42;;;;
25.9.2016 14:56:22;36.523836;25.2;0.42;;;;
25.9.2016 14:56:22;36.624167;25.2;0.42;;;;
25.9.2016 14:56:22;36.724508;25.2;0.42;;;;
25.9.2016 14:56:22;36.824850;25.2;0.42;;;;
25.9.2016 14:56:22;36.925155;25.2;0.42;;;;
25.9.2016 14:56:23;37.25442;25.2;0.42;;;;
25.9.2016 14:56:23;37.125734;25.2;0.42;;;;
25.9.2016 14:56:23;37.226058;25.2;0.42;;;;
25.9.2016 14:56:23;37.326379;25.2;0.42;;;;
25.9.2016 14:56:23;37.426707;25.2;0.42;;;;
25.9.2016 14:56:23;37.527030;24;0.4;;;;
25.9.2016 14:56:23;37.627355;25.2;0.42;;;;
25.9.2016 14:56:23;37.727682;25.2;0.42;;;;
25.9.2016 14:56:23;37.828026;24;0.4;;;;
25.9.2016 14:56:23;37.928360;25.2;0.42;;;;
25.9.2016 14:56:24;38.28694;24;0.4;;;;
25.9.2016 14:56:24;38.129061;25.2;0.42;;;;
25.9.2016 14:56:24;38.229441;24;0.4;;;;
25.9.2016 14:56:24;38.329816;25.2;0.42;;;;
25.9.2016 14:56:24;38.430256;24;0.4;;;;
25.9.2016 14:56:24;38.530602;24;0.4;;;;
25.9.2016 14:56:24;38.630978;25.2;0.42;;;;
25.9.2016 14:56:24;38.731359;24;0.4;;;;
25.9.2016 14:56:24;38.831736;24;0.4;;;;
25.9.2016 14:56:24;38.932107;24;0.4;;;;
25.9.2016 14:56:25;39.32483;24;0.4;;;;
25.9.2016 14:56:25;39.132867;24;0.4;;;;
25.9.2016 14:56:25;39.233245;24;0.4;;;;
25.9.2016 14:56:25;39.333622;22.8;0.38;;;;
25.9.2016 14:56:25;39.433999;22.8;0.38;;;;
25.9.2016 14:56:25;39.534381;24;0.4;;;;
25.9.2016 14:56:25;39.634765;24;0.4;;;;
25.9.2016 14:56:25;39.735180;24;0.4;;;;
25.9.2016 14:56:25;39.835565;24;0.4;;;;
25.9.2016 14:56:25;39.935941;24;0.4;;;;
25.9.2016 14:56:26;40.36321;22.8;0.38;;;;
25.9.2016 14:56:26;40.136688;24;0.4;;;;
25.9.2016 14:56:26;40.237066;24;0.4;;;;
25.9.2016 14:56:26;40.337437;22.8;0.38;;;;
25.9.2016 14:56:26;40.437817;24;0.4;;;;
25.9.2016 14:56:26;40.538190;22.8;0.38;;;;
25.9.2016 14:56:26;40.638558;24;0.4;;;;
25.9.2016 14:56:26;40.738934;22.8;0.38;;;;
25.9.2016 14:56:26;40.839319;22.8;0.38;;;;
25.9.2016 14:56:26;40.939650;24;0.4;;;;
25.9.2016 14:56:27;41.39982;22.8;0.38;;;;
25.9.2016 14:56:27;41.140391;22.8;0.38;;;;
25.9.2016 14:56:27;41.240737;22.8;0.38;;;;
25.9.2016 14:56:27;41.341064;24;0.4;;;;
25.9.2016 14:56:27;41.441417;22.8;0.38;;;;
25.9.2016 14:56:27;41.541780;22.8;0.38;;;;
25.9.2016 14:56:27;41.642106;22.8;0.38;;;;
25.9.2016 14:56:27;41.742432;22.8;0.38;;;;
25.9.2016 14:56:27;41.842754;22.8;0.38;;;;
25.9.2016 14:56:27;41.943068;22.8;0.38;;;;
25.9.2016 14:56:28;42.43381;22.8;0.38;;;;
25.9.2016 14:56:28;42.143714;22.8;0.38;;;;
25.9.2016 14:56:28;42.244080;22.8;0.38;;;;
25.9.2016 14:56:28;42.344433;21.6;0.36;;;;
25.9.2016 14:56:28;42.444782;22.8;0.38;;;;
25.9.2016 14:56:28;42.545138;22.8;0.38;;;;
25.9.2016 14:56:28;42.645487;22.8;0.38;;;;
